,Index,Texte,Media,Interaction,Sujet,Données manquantes,A supprimer
1242,1.6143905507312927e+18,"rivovasta :
""Les EFFORTS qu’on fait pour dégager des véhicules silencieux bridés à 20 km/h apparus il y a quatre ans alors que putain y a des MOTOS partout qui nous pourrissent la vie depuis des PLOMBES merde 🤯""",https://twitter.com/David_Belliard/status/1614295279099953153,Racine,Proche du VE,False,False
1243,1.614531729896919e+18,"LEBOUCHERDU441 :
""@rivovasta Sauf que les motards ont un permis et donc roulent sans mettre en danger les gens ce qui n'est pas le cas de tous les cyclistes et trottinettiste.""",,Désaccord,Proche du VE,False,False
1244,1.6145412351542968e+18,"X3Ndotfr :
""@LEBOUCHERDU441 @rivovasta Sans mettre en danger les gens, ptdr""",,Désaccord,Proche du VE,False,False
1245,1.614542507144106e+18,"LEBOUCHERDU441 :
""@X3Ndotfr @rivovasta La plupart ne mettent pas les gens en danger.""",,Désaccord,Proche du VE,False,False
1246,1.61454382860143e+18,"X3Ndotfr :
""@LEBOUCHERDU441 @rivovasta Enfin avec la pollution que ça génère, en vrai si mais bon.""",,Désaccord,Proche du VE,False,False
1247,1.614546258995077e+18,"LEBOUCHERDU441 :
""@X3Ndotfr @rivovasta Tu pollue aussi en polluant. Une moto pollué moins qu'une voiture électrique.""",,Désaccord,Sur le VE,False,False
1248,1.6124040805754798e+18,"laplayadragon62 :
""Quel est le rapport entre une montre et le numéro 2 mondial de la voiture électrique ? Les accidents https://www.frandroid.com/produits-android/automobile/voitures-electriques/1583122_quel-est-le-rapport-entre-une-montre-et-le-numero-2-mondial-de-la-voiture-electrique-les-accidents""",,Racine,Sur le VE,False,False
1249,1.6119770533220598e+18,"jachetemaison :
""Vous avez acheter récemment une voiture électrique, et vous voulez la prendre pour venir en Espagne,  Cliquer sur notre liens afin de pouvoir recharger votre voiture sur la route. 
https://my.mtr.cool/dhockpbtld

https://my.mtr.cool/orrsoxynam https://t.co/Rk5LOlUjin""","https://pbs.twimg.com/media/Fl7kleHX0AAcNfe?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1250,1.62161242967006e+18,"oui1oui :
""C'est Toyota qui le dit : la voiture électrique est dangereuse pour la planète

https://flip.it/CckKWi""",,Racine,Sur le VE,False,False
1251,1.6315533236051436e+18,"MimieMathyOff :
""JOUR J ! 
On compte sur vous🙏❤️😇

(cc Les @enfoires / les @restosducoeur ) https://t.co/tK0llaiqRC""","https://pbs.twimg.com/media/FqRxGOqXsAAV5m8?format=jpg&name=orig 
 ",Racine,Loin du VE,False,False
1252,1.632065500543869e+18,"FT07060813 :
""@MimieMathyOff @enfoires @restosducoeur 1- Pourquoi faire? A qui est donner 💶? Est ce que les célébrités donnent aux FRANÇAIS ? Ou est ce qu’ils donnent aux MIGRANTS ? 
Nous sommes en pleine crise et VOUS, les célébrités nous demandez de l’💶 🤔
NOUS LE PEUPLE 🇫🇷, LES DROITARDS allons donner aux 🇫🇷 dans le besoin""",,Désaccord,Loin du VE,False,False
1253,1.6321064471808983e+18,"Christi99597743 :
""@FT07060813 @MimieMathyOff @enfoires @restosducoeur Je connais quelqu'un ds le besoin je lui donne directement elle vit avec moins de 500€ / mois  une honte😠😠😠😤😠 Mieux vaut être un migrant en  FRANCE ON VOUS DONNE TOUT HONTE À CE GOUVERNEMENT 😤😠😠😠😠""",,Accord,Loin du VE,False,False
1254,1.6359268414489723e+18,"GG_RMC :
""⁉️ Fin des voitures thermiques en 2035 : On s'en fout, on s'en fout pas ?! Avec @Anais_Sainz :

📢 Barbara Lefebvre : ""On ne se donne pas les moyens d'appliquer nos lois... Dans tous les cas, il faut absolument réduire le parc !""

#GGRMC https://t.co/cLgnLUcv9M""",https://video.twimg.com/amplify_video/1635926731071602688/vid/1920x1080/OWPbJivjVmBw6K5e.mp4?tag=16,Racine,Proche du VE,False,False
1255,1.6359290654493e+18,"mac_an44 :
""@GG_RMC @Anais_Sainz C'est tellement drôle, je suis directeur d'agence et fait à minima 40 à 50 000km par an... Elle est belle la voiture électrique... Et au vu de l'inflation de l'électricité... Par contre on l'a produit comment ?? Et c'est pas pour combler le déficit d'EDF cette histoire ?""",,Accord,Sur le VE,False,False
1256,1.5935092638081352e+18,"CBeaune :
""#Automobile | « Au niveau européen, c'est tout notre marché qui va changer. En 2035, tous les véhicules que nous vendrons seront électriques. » #Quotidien ⤵️ https://t.co/FmYHIYzgKr""",https://video.twimg.com/ext_tw_video/1593509094220070912/pu/vid/1280x720/4K-TLUAo8xHT_1Oc.mp4?tag=12,Racine,Sur le VE,False,False
1257,1.593830806610477e+18,"bboutheon :
""@CBeaune souvent vous vous referez au autre pays 
es-que les autres pays en 2035 aurons que des voitures électrique neuve en vente ?
 comment allez vous recycler les millions de batteries ?
pour moi vous déplacez la pollution""",,Désaccord,Sur le VE,False,False
1258,1.6182305791029084e+18,"Schreuer :
""Je désapprouve totalement cette volonté d'Ecolo de mettre de l'argent public pour soutenir la voiture électrique (tout en expliquant qu'il n'y a pas assez de budget pour investir sérieusement dans le transport public).""",https://twitter.com/phh_Henry/status/1618173855654383618,Racine,Sur le VE,False,False
1259,1.6182308870654566e+18,"Schreuer :
""La voiture électrique ne sera accessible qu'à une petite minorité de la population,... qui peut payer le coût des infrastructures. Si on subventionnait les pompes à essence, tout le monde crierait au fou, subventionner des bornes de recharge pour bagnole, c'est quasiment pareil.""",,Thread,Sur le VE,False,False
1260,1.6182643790946304e+18,"Bitcoin_onlyCEO :
""@Schreuer Qu’attendre d’autre d’un ministre en Tesla X ?""",,Accord,Sur le VE,False,False
1261,1.6183287843396198e+18,"lepetitpois3 :
""@Bitcoin_onlyCEO @Schreuer Il a les moyens de dépenser 100.000€ dans une voiture afin d'émettre 0gr de dioxyde de carbone. Pourquoi le critiquer ?! Bravo à lui.""",,Désaccord,Sur le VE,False,False
1262,1.618341865459454e+18,"Superpac2Lg :
""@lepetitpois3 @Bitcoin_onlyCEO @Schreuer Ses moyens, c'est nos impôts, hein.""",,Autre,Sur le VE,False,False
1263,1.618344604478374e+18,"lepetitpois3 :
""@Superpac2Lg @Bitcoin_onlyCEO @Schreuer Perso, je serais content de payer de l'impôt...""",,Autre,Sur le VE,False,False
1264,1.618346617786241e+18,"Superpac2Lg :
""@lepetitpois3 @Bitcoin_onlyCEO @Schreuer Oui, mais ta phrase est mal formulée.
Avons-nous les moyens de dépenser 100k€ pour qu'il roule dans une voiture zéro carbone. 
Parce que après, au mieux ça fausse sa perception de la pertinence de la voiture électrique comme solution, au pire, c'est du foutage de gueule""",,Autre,Sur le VE,False,False
1265,1.6183478484076012e+18,"Schreuer :
""@Superpac2Lg @lepetitpois3 @Bitcoin_onlyCEO Et puis on peut arrêter de dire que les voitures électriques émettent «zéro carbone», sivouplé.""",,Autre,Sur le VE,False,False
1266,1.6431510796583854e+18,"SudRadio :
""🔴 Rouler à 110km/h sur l'#autoroute au lieu des 130km/h ? La réponse du ministre @ChristopheBechu :

🗣️""Le gouvernement ne veut pas réduire la vitesse sur l'autoroute""

📺http://youtu.be/Z-iEkfWqkJI https://t.co/HC1jO8nlrB""",https://video.twimg.com/amplify_video/1643151041972535297/vid/1280x720/uAHLc60y6M01yRGK.mp4?tag=16,Racine,Proche du VE,False,False
1267,1.6431981543916012e+18,"ChevalierOrang2 :
""@SudRadio @ChristopheBechu C'est drôle car une voiture électrique à 130km ça ne va pas très loin en aller retour alors que 110 oui. Du coup ils veulent bloquer les riches sur les autoroutes.  Cons incompétents 😂😂😂""",,Désaccord,Sur le VE,False,False
1268,1.6534282710134129e+18,"WEBERFrederic1 :
""En 2010, il n'y avait que quelques milliers de VE qui circulaient dans le monde. En 2022, 10,3 millions seront produits, ce qui représente près de 10 % de la flotte automobile mondiale.
Une entreprise est responsable de 18 % de la production de VE dans le monde : le BYD Chinois ! https://t.co/8GOiv0Tavu""","https://pbs.twimg.com/media/FvIoPgTWwAMd6lE?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1269,1.63125828126285e+18,"ParisEnCommun :
""🚗💨💨💨💨

➕ lourds, donc ➕ polluants, 46% des immatriculations parisiennes en 2022 sont des SUV.

Et si on mettait en place une tarification écologique en fonction du poids pour une application du principe « pollueur-payeur » ❓

Lien vers l’article ⤵️
https://france3-regions.francetvinfo.fr/paris-ile-de-france/paris/grand-paris/paris-capitale-des-suv-vers-une-nouvelle-tarification-pour-le-stationnement-2722962.html?fbclid=IwAR2GwDQ92hzqrUJSmVDJPvKQcR1bR0-rRUBsG-Fsq43cMD9QRIfFoeNV4RE https://t.co/jnvWtooLOH""","https://pbs.twimg.com/media/FqNkwqNXsAEqZwv?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1270,1.6317185697665188e+18,"VaheNathalie :
""@ParisEnCommun @Anne_Hidalgo @ArielWeilT @ACORDEBARD @FVauglin @egregoire @jerome_coumet @EricLejoindre @FrancoisDagnaud @EricPliez @GroupePEC Une voiture électrique/ hybride est plus lourde qu une voiture thermique ( batterie ) a taille équivalente et pollue moins . Mais bon ...""",,Désaccord,Sur le VE,False,False
1271,1.636397643805991e+18,"BFMTV :
""Totalénergies: le conseil d'administration propose une hausse de 10% de la rémunération de son PDG
https://l.bfmtv.com/3xK https://t.co/XOOYtAv36i""","https://pbs.twimg.com/media/FrWm-_3WIAIp6fd?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1272,1.6367036703214633e+18,"RomainCGP :
""@BFMTV C’est un excellent 👌 Il mérite 👍🏻👍🏻""",,Accord,Proche du VE,False,False
1273,1.6367092437252506e+18,"ntwolfmother :
""@RomainCGP @BFMTV Je viens de dire la même chose!tout est top #TotalEnergies : gestion des contrats plateforme appels(09) échéancier information…mon mari remplit le réservoir chez total&amp;fait des économies(voiture hybride) je viens de demander une borne dans mon garage ils le feront gratuitement""",,Accord,Sur le VE,False,False
1274,1.6331612474401219e+18,"Lillustre :
""BMW i7, la voiture électrique aux airs de salle de cinéma http://dlvr.it/SkWJTd""",,Racine,Sur le VE,False,False
1275,1.6313677856945193e+18,"cramceleden74 :
""Scooters électriques « verts » dont la batterie est arrivée en fin de vie…

Les batteries étant très chères à remplacer, les scooters électriques sont abandonnés…maintenant comment s’en débarrasser? Recyclage impossible, dangereux,coûteux ?

Drame de l’idéologie écologiste…😡 https://t.co/x4bbJGm4xc""",https://video.twimg.com/ext_tw_video/1631367710465482754/pu/vid/576x1024/r9zQe9EDeQT8YMFJ.mp4?tag=12,Racine,Proche du VE,False,False
1276,1.633439434560471e+18,"SooJ_NoniP :
""@cramceleden74 ""Achetez nos voitures électriques ! Voici les aides de l'état pour vous aider à sauver notre planète""
Des années plus tard, on aura un monde à la Ken le survivant à ce rythme.""",,Accord,Sur le VE,False,False
1277,1.6106944092967772e+18,"minimoog18 :
""Charger une voiture électrique à Paris coûtera désormais deux fois plus cher qu'un plein d'essence https://www.frandroid.com/produits-android/automobile/voitures-electriques/1577454_charger-une-tesla-a-paris-coutera-desormais-deux-fois-plus-cher-quun-plein-dessence""",,Racine,Sur le VE,False,False
1278,1.6404689939904348e+18,"VieilleCriss :
""Les voitures électriques, c'est un scam. 

Je ne crois pas qu'on puisse régler un problème causé en partie par la technologie (les changements climatiques) avec plus de technologie (électrification et autres)""",,Racine,Sur le VE,False,False
1279,1.6404788393683026e+18,"baube19 :
""@VieilleCriss « L'électrification des voitures s'allie à la conduite autonome pour révolutionner nos déplacements 🌱🚗. Une flotte de véhicules électriques à la demande, accessibles à tous et à bas coût, réduira le nombre de voitures sur nos routes 🛣️. Imaginez les familles passant de 2+…""",,Désaccord,Sur le VE,False,False
1280,1.5920962860224594e+18,"Poulin2012 :
""J’espère que les masses endormies vont comprendre « le projet ».""",https://twitter.com/PhilippeMurer/status/1592007971101638657,Racine,Sur le VE,False,False
1281,1.592447437909635e+18,"lewaf :
""@Poulin2012 Ca doit bien faire 10 ans que je dis (en passant pour un con) que le projet de la voiture électrique c'est le vélo mécanique pour tous...
On y est.""",,Accord,Sur le VE,False,False
1282,1.6387192028642755e+18,"CGalipeauTJ :
""Dans le comté de Lowndes en Alabama, la population majoritairement afro-américaine se bat pour avoir accès à un système d'assainissement d'eau fiable. 

Le reportage de notre correspondante @AzebWG au #TJ22h

#EtatsUnis #Alabama https://t.co/98OFs4bPDC""",https://video.twimg.com/amplify_video/1638719077513326592/vid/1280x720/g8kHA9QDiz74pnjY.mp4?tag=16,Racine,Loin du VE,False,False
1283,1.6388998961021256e+18,"MauditImmigrant :
""@CGalipeauTJ @AzebWG Pendant ce temps, partout sur la planète, il est question de la voiture électrique et son ""énergie verte"".
https://www.tf1info.fr/transports/tout-ce-qui-freine-le-grand-virage-de-la-voiture-electrique-interview-fran%C3%A7ois-xavier-pietri--2235799.html https://t.co/3sXqtHPOsu""","https://pbs.twimg.com/media/Fr6KUcDXgAc2zy5?format=png&name=orig 
 ",Autre,Sur le VE,False,False
1284,1.6320899961894748e+18,"MagazineTesla :
""Ne manquez pas le test de la #modelX plaid dans @turbofr ce dimanche ! @sexycarsme @ppgarcia75""",https://twitter.com/DrevetCyril/status/1631932217856335872,Racine,Sur le VE,False,False
1285,1.6326738209840906e+18,"Nabil1Hamdani :
""@MagazineTesla @turbofr @sexycarsme @ppgarcia75 Pour après dénigre le ve à la fin !!!!""",,Désaccord,Sur le VE,False,False
1286,1.6326868386105344e+18,"MagazineTesla :
""@Nabil1Hamdani @turbofr @sexycarsme @ppgarcia75 Ah bon?""",,Autre,Sur le VE,False,False
1287,1.6326869852308398e+18,"Nabil1Hamdani :
""@MagazineTesla @turbofr @sexycarsme @ppgarcia75 Oui regarde à la fin de l’émission ! C’est du grand n’importe quoi !!!""",,Autre,Sur le VE,False,False
1288,1.6326874906068132e+18,"MagazineTesla :
""@Nabil1Hamdani @turbofr @sexycarsme @ppgarcia75 y'a un lien?""",,Autre,Sur le VE,False,False
1289,1.6326897605976924e+18,"Nabil1Hamdani :
""@MagazineTesla @turbofr @sexycarsme @ppgarcia75 Voilà la partie ! https://t.co/tp2xxdSz7D""",https://video.twimg.com/ext_tw_video/1632689674081689601/pu/vid/320x694/IERqQh-QmtyENc7n.mp4?tag=12,Autre,Sur le VE,False,False
1290,1.6326939539830497e+18,"TeslaStars :
""@Nabil1Hamdani @MagazineTesla @turbofr @sexycarsme @ppgarcia75 Carburants de synthèse, hydrogène ???… 🤯 https://t.co/OXCWiskGIh""",https://video.twimg.com/tweet_video/Fqh-fX4XgAEhzu4.mp4,Autre,Sur le VE,False,False
1291,1.6258122032689807e+18,"CryptoPoulpe :
""Pendant ce temps, en Asie, le niveau de vie moyen s’améliore, rendant accessible la voiture à des millions de personnes chaque année, bientôt plusieurs milliards.

Joli tir dans l’eau.""",https://twitter.com/KarimaDelli/status/1625456426494697473,Racine,Sur le VE,False,False
1292,1.625813056289665e+18,"donkness :
""@CryptoPoulpe On occulte complètement  la pollution importée par les différents matériaux qui constituent les batteries. De plus la voiture électrique n'est pas adaptée à tous les usages. Encore une belle victoire d'idéologues mais certainement pas d'écologistes 😓""",,Autre,Sur le VE,False,False
1293,1.6370738035902177e+18,"Frandroid :
""Recharger une voiture électrique en 10 minutes sans brancher aucun câble ? C’est possible ! 
https://www.frandroid.com/produits-android/automobile/voitures-electriques/1633649_voiture-electrique-la-recharge-sans-fil-en-10-minutes-est-deja-prete?utm_medium=Social&utm_source=Twitter#Echobox=1679104797-1""",,Racine,Sur le VE,False,False
1294,1.6257677828296786e+18,"v_joron :
""Après les insectes dans nos assiettes, la fin des voitures à moteur thermique en 2035.

J’ai bien sûr voté contre cette décision stupide et idéologique  qui fait partie de l’#Agenda2030 ! https://t.co/kJbImgr1UG""","https://pbs.twimg.com/media/Fo_jLeNWIAAI19C?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1295,1.6268561802606756e+18,"PAULINEC1949 :
""@v_joron @Gars_Hurepoix Nous rentrons dans une période écologique.... mais il y a de + en + de climatisations...mes 2 voisins en appart....ils roulent en voiture électrique mais ils ont installé la clim! 🙃🙃🙃🤦‍♀️""",,Autre,Sur le VE,False,False
1296,1.62369828442121e+18,"francedefi :
""[ENTREPRISE] Le dispositif s’adresse à tous les professionnels qui souhaitent renouveler leur flotte en faveur de véhicules peu polluants 🚗🔋

#voitureelectrique #voiturehybride #pme #tpe #aide https://t.co/5JH6PBgIh4""","https://pbs.twimg.com/media/FoiI-_rX0AE-qcK?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1297,1.6171050939244544e+18,"francealmeria :
""Pour l'instant ils donnent des primes pour acquérir des poêles à bois en attendant de faire comme pour le diesel.....qui sera suivi de la voiture électrique""",https://twitter.com/anouchkacohen/status/1616861512575995904,Racine,Sur le VE,False,False
1298,1.6077904561500324e+18,"PatTheBadSeed1 :
""Un grand moment, un culte que dis-je, de la ministre Agnès Pannier-runacher sur la voiture électrique !! https://fb.watch/hGV1WtO72u/""",,Racine,Sur le VE,False,False
1299,1.6093713072711393e+18,"AnthonyDsert :
""@PatTheBadSeed1 Elle a raison. Déjà parce que la pénurie d'électricité est temporaire. Que la recharge se fait majoritairement la nuit là où le réseau est le moins cher. Et qu'elle parle de la technologie V2G. Qui permettra de stabiliser le réseau. Je vous invite à chercher ""V2G RTE""""",,Désaccord,Sur le VE,False,False
1300,1.6095002262510305e+18,"PatTheBadSeed1 :
""@AnthonyDsert La production de véhicules électriques nécessite 50 à 60 % des ressources minières. L'industrie minière est la plus polluante, elle détruit des environnements fragiles mais en plus elle exploite de jeunes enfants. Comment peut-on plébisciter ceci ? https://reporterre.net/La-voiture-electrique-cause-une-enorme-pollution-miniere""",,Désaccord,Sur le VE,False,False
1301,1.6241310370296259e+18,"ObieWanMeowbie :
""Par contre on est dans un monde où on nous demande de faire des efforts niveau moyen de transport, ok je suis pour mais première couronne d'une ville moyenne un bus toutes les 20 minutes aux heures de pointe 🤷 ⬇️""",,Racine,Proche du VE,False,False
1302,1.6241315240344986e+18,"ObieWanMeowbie :
""Aucun endroit pour garer son vélo ou alors quelques places par ci par là. Vous voulez que les gens fassent des efforts bah donnez en leur la possibilité. Je peux même pas aller taffer en bus alors qu'il est direct car y'en a pas assez.""",,Thread,Proche du VE,False,False
1303,1.6241382284448932e+18,"NiDr_NiDr :
""@ObieWanMeowbie Aucune façon de relier vélo et TeC, tu peux pas monter dans un bus/tram/metro avec ton vélo, des horaires moisi, des zone commerciales, industrielles mal desservies, sans compter les horaires (pour faire embaucher des gens dans un supermarché à 5h, faut des TeC qui passent à 4)⬇️""",,Accord,Proche du VE,False,False
1304,1.6241384492708045e+18,"NiDr_NiDr :
""@ObieWanMeowbie Y'a rien qui va en france pour se séparer de la voiture. Et c'est voulu, Les lobby comme l'état veulent qu'on passe à la voiture électrique plutôt que de revoir l’organisation du travail et les moyens de s'y rendre""",,Thread,Sur le VE,False,False
1305,1.6214317429754102e+18,"feedpushr :
""Quelle est la meilleure voiture électrique sur longs trajets (coût de recharge et autonomie) ?
https://www.frandroid.com/produits-android/automobile/voitures-electriques/1559926_quelle-est-la-meilleure-voiture-electrique-sur-longs-trajets-cout-de-recharge-et-autonomie""",,Racine,Sur le VE,False,False
1306,1.6040547164466586e+18,"kalyste34 :
""Aller au ski en voiture électrique : les pièges à éviter https://www.autoplus.fr/actualite/ski-voiture-electrique-pieges-618627.html""",,Racine,Sur le VE,False,False
1307,1.6511798453704294e+18,"Lagarenne :
""📢[Bornes de recharge véhicules électriques]🔌

Les anciennes bornes Autolib’ reprennent du service à La Garenne!
Venez tester les Bornes de recharge de 3,7 à 7kW pour recharger les voiture électrique &amp; 2,7kW pour les scooter électrique !

👇 Inscription : http://bitly.ws/cePU https://t.co/SwRBMS32zk""","https://pbs.twimg.com/media/FuorUWeWAAAmAca?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1308,1.6027224748939018e+18,"enirsenjuu :
""J'ai envie d'essayer de conduire une voiture électrique""",,Racine,Sur le VE,False,False
1309,1.6150519549878968e+18,"EvelyneDelbos :
""C’est super écolo les batteries au lithium ! Pensée émue pour tous ceux qui ont commandé une voiture électrique #ecologie""",https://twitter.com/dbrimont/status/1615046064964308992,Racine,Sur le VE,False,False
1310,1.617790765853442e+18,"SylvieLeger3 :
""Les propriétaires de voitures électriques piégés par le prix de l électricité ! 
Moi je garde ma voiture thermique jusqu'au bout ! 😉 Et vous ?""",,Racine,Sur le VE,False,False
1311,1.6178879076789248e+18,"JeanLeChouan :
""@SylvieLeger3 Pareil!
Ce qu’ils n’ont pas compris c’est que les taxes sur les@carburants rapportent 45mds€/an qu’il faudra un jour compenser… par une taxe sur les recharges des batteries 🔋 
Avec Linky ce sera facile …
Tout ceci est une arnaque idéologique et un suicide économique 😛😛😛""",,Accord,Sur le VE,False,False
1312,1.6179946328053555e+18,"DulionMarcel :
""@JeanLeChouan @SylvieLeger3 On flingue nos constructeurs Automobiles....Camions idem....""",,Autre,Sur le VE,False,False
1313,1.6181474620401295e+18,"JeanLeChouan :
""@DulionMarcel @SylvieLeger3 Oui nous avions une filière diesel d’excellence mondiale avec les derniers grands motoristes et nous les flinguons au profit des voitures électriques ⚡️ à batteries 🔋 Chinoises et bientôt voitures complètes Chinoises 
Sabotage économique…""",,Accord,Sur le VE,False,False
1314,1.6277882937052897e+18,"Mediavenir :
""🚘🇫🇷 Les gendarmes de l’#Aveyron ont été appelés pour un accident insolite ce lundi près de #Laissac. La conductrice aurait confondu la marche arrière et la marche avant, car elle ne serait pas habituée à la boîte de vitesses de sa voiture électrique. (Centre Presse) https://t.co/Jl9dRsVyY9""","https://pbs.twimg.com/media/FpcQs00X0AIt0oW?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1315,1.6277959303542252e+18,"RoiDesCactus :
""@Mediavenir Elle a confondu l'accélérateur et le frein aussi là ☕""",,Autre,Sur le VE,False,False
1316,1.627902360004485e+18,"Anohito005 :
""@RoiDesCactus @Mediavenir Tu sais que quand tu relâches le frein la voiture accélère sur une boîte auto/voiture électrique""",,Autre,Sur le VE,False,False
1317,1.5990883561382298e+18,"IliasPanchard :
""Les 🤡 incompétents qui accusaient les écologistes et les antinucléaires de nous mener au #blackout sont responsables de la gabegie énergétique actuelle. Rien de sérieux n'a été entrepris. Alors qu'il aurait fallu planifier la #TransitionÉnergétique et ne pas céder aux lobbys.""",,Racine,Proche du VE,False,False
1318,1.5992313270431334e+18,"JeanCharlesGer6 :
""@IliasPanchard 2) Que ces mêmes écologistes montrent l’exemple en renonçant à leur smartphone, ordinateur, voiture électrique etc. Et ils montreront ainsi l’exemple en terme de sobriété énergétique. Mais là on peut encore rêver! Et pour longtemps!""",,Désaccord,Sur le VE,False,False
1319,1.6518425411871334e+18,"bionicle45020 :
""Prémisses de la voiture électrique avec le groupe électrogène sur la remorque 🤣🤣🤣""",https://twitter.com/p_duval/status/1651830981827993600,Racine,Sur le VE,False,False
1320,1.6135155854885806e+18,"sophie_bussiere :
""Vœux à la presse @EELV. Nous souhaitons que les enfants qui naissent cette année ne connaissent pas un réchauffement à + 1,5 degrés! Nous sommes loin de cet objectif. #climat #ecologie #urgent https://t.co/TvbUbfWHRw""","https://pbs.twimg.com/media/FmRb3mfXgAENhuq?format=jpg&name=orig 
 https://pbs.twimg.com/media/FmRb3mhXEAEdk6f?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1321,1.613637198238126e+18,"Tropdoignons :
""@sophie_bussiere @EELV https://twitter.com/Elpis_R/status/1598276198182055944?s=19""",https://twitter.com/Elpis_R/status/1598276198182055944,Désaccord,Proche du VE,False,False
1322,1.613659161249878e+18,"YvandAnge1 :
""@Tropdoignons @sophie_bussiere @EELV Le CO2 absorbe le méthane également
Constat fait pendant la pandémie 
Avec moins de véhicules et moins de CO2 et une forte augmentation de méthane 
La voiture électrique une bonne fausse idée""",,Accord,Sur le VE,False,False
1323,1.612874461430141e+18,"Ecoyako_ :
""• INSTANT GREENWASHING 🫣 • Affirmer que marcher émet plus de CO2 que rouler en voiture électrique, franchement faut oser …

Interview datant du 03/01/2022 https://t.co/A9ytfe2K5p""",https://video.twimg.com/ext_tw_video/1612873512129011712/pu/vid/640x360/M-edAD9GUFcB55bi.mp4?tag=12,Racine,Sur le VE,False,False
1324,1.6334217200307855e+18,"BFMTV :
""Automobile: le gouvernement français exhorte l'Allemagne à soutenir l'objectif 2035
https://l.bfmtv.com/Jpt https://t.co/TiR9MpsLba""","https://pbs.twimg.com/media/FqsUZdcWwAYP0ga?format=jpg&name=orig 
 ",Racine,Proche du VE,False,False
1325,1.6334447368947384e+18,"LeLouveteau2 :
""@BFMTV Les cons qui ont acheté une voiture électrique 😂""",,Autre,Sur le VE,False,False
1326,1.5982215331762668e+18,"Alorscaroule :
""Le constructeur de la voiture électrique aux 1 000 km d’autonomie s’associe à Google pour faire peur à Tesla @Frandroid https://www.frandroid.com/produits-android/automobile/voitures-electriques/1553138_le-constructeur-de-la-voiture-electrique-aux-1-000-km-dautonomie-sassocie-a-google-pour-faire-peur-a-tesla""",,Racine,Sur le VE,False,False
1327,1.621178064167215e+18,"laVeilleTechno :
""Toyota ne croit toujours pas à la voiture électrique et nous explique la raison
https://www.frandroid.com/marques/toyota/1602683_toyota-ne-croit-toujours-pas-a-la-voiture-electrique-et-nous-explique-la-raison""",,Racine,Sur le VE,False,False
1328,1.62978361484501e+18,"Domoandgeek :
""On sait quand sortira la voiture électrique de Macron à 100 €/mois  https://ift.tt/lHPJMcq https://t.co/46HFK5x8Zk""","https://pbs.twimg.com/media/Fp4nj75XsAA2O4Y?format=jpg&name=orig 
 ",Racine,Sur le VE,False,False
1329,1.5972004122174423e+18,"EmmanuelMacron :
""http://youtu.be/_FmtLxUk5C4 https://t.co/lTByX3J7NN""",https://video.twimg.com/amplify_video/1597198857007353858/vid/426x360/TEDDCougrWIC9OFh.mp4?tag=14,Racine,Sur le VE,False,False
1330,1.597248588366553e+18,"DoussietClaude :
""@EmmanuelMacron Xefario ? @EmmanuelMacron obligé d'aller puiser des questions anonymes dans TikTok!!! 
Comment produire de l'H dont la fabrication consomme énormément d'électricité alors que votre sabotage de la production d'électricité nucléaire en 2018 va empêcher les Français de se chauffer?""",,Désaccord,Sur le VE,False,False
1331,1.5976276172003492e+18,"_Xefario_ :
""@DoussietClaude @EmmanuelMacron L'anonyme en question réfléchit sur le long terme hein c'est parce que j'ai un pseudonyme que ma question n'est pas valable et je ne vois pas le problème ici, en revanche cher monsieur en parlant d'hydrogène vert je parle, sur le long terme, d'une énergie réellement - polluante""",,Désaccord,Sur le VE,False,False
1332,1.6480092999546388e+18,"Figaro_Live :
""Notre journaliste @SylvainReisser raconte son périple Oslo-Madrid en... voiture électrique ! ♻️

« Nous avons dû recharger 28 fois la batterie pour un coût de 780 euros. En diesel, cela aurait coûté moins de 700 euros et nous aurions eu à remplir le réservoir cinq fois. » https://t.co/8WqyVTR3ML""",https://video.twimg.com/ext_tw_video/1648008257854644231/pu/vid/1280x720/e8gY0RsFY1ykRh4B.mp4?tag=12,Racine,Sur le VE,False,False
1333,1.650139895682179e+18,"oualidgtr :
""@Figaro_Live @SylvainReisser @alilakrakbi sans préjugé  cmt justifier la notoriété  d'un VE  surtt au maroc ,si on prend en compte la consommation (recharge gratuit ds des cas au maroc mais pas pr longtemps)  ,le prix trop cher du véhicule, l'autonomie très restreinte .le thermik a de de bo jour devant lui""",,Autre,Sur le VE,False,False
1334,1.6501435211169382e+18,"alilakrakbi :
""@oualidgtr @Figaro_Live @SylvainReisser La première raison pour laquelle je suis passé à l’électrique est l’impact environnemental. Pour beaucoup c’est la même chose puis le plaisir de conduire qui est incomparable. A la fin tu rajoute le prix qui deviens très intéressant. Calcul combien te coûte une thermique en 5 ans""",,Autre,Sur le VE,False,False
